,body,mind,achieve,social,meaning,gender,age,pandemic
770,3,1,1,2,2,1,2,0
771,1,2,2,3,2,1,2,0
772,3,2,1,3,1,0,2,0
773,3,3,2,3,3,1,2,0
774,3,2,1,1,1,1,3,0
775,3,3,1,2,1,0,2,0
776,1,2,2,2,2,0,3,0
777,3,3,2,3,2,1,4,0
778,1,2,1,3,1,1,3,0
779,2,3,2,3,2,0,4,0
780,3,3,2,3,3,1,2,0
781,3,2,2,2,1,1,2,0
782,3,3,3,3,2,0,4,0
783,2,2,1,3,1,1,3,0
784,2,3,3,2,2,1,1,0
785,3,2,2,1,1,1,3,0
786,2,3,3,2,3,0,2,0
787,3,2,1,2,2,1,4,0
788,2,2,3,3,3,0,2,0
789,3,3,2,2,1,0,1,0
790,3,3,1,2,2,1,2,0
791,1,1,2,2,1,1,1,0
792,2,2,2,3,1,0,1,0
793,1,2,1,2,1,0,3,0
794,2,2,2,3,2,1,4,0
795,2,2,2,3,2,1,3,0
796,3,3,3,3,3,0,2,0
797,3,3,2,2,1,0,2,0
798,3,3,2,3,2,1,3,0
799,2,3,2,2,2,1,3,0
800,2,2,1,2,1,1,4,0
801,3,3,2,3,2,0,2,0
802,3,2,1,2,1,0,3,0
803,2,3,1,1,1,1,4,0
804,1,3,1,3,1,0,2,0
805,2,2,2,3,2,1,3,0
806,3,3,3,3,3,1,1,0
807,3,3,2,2,2,1,3,0
808,3,1,2,3,1,0,1,0
809,3,2,2,3,2,0,1,0
810,2,3,2,2,2,0,1,0
811,3,1,2,3,2,0,1,0
812,3,3,2,3,2,0,1,0
813,2,3,2,3,1,0,1,0
814,3,2,3,2,2,1,2,0
815,2,3,3,3,2,1,1,0
816,1,2,1,2,1,0,2,0
817,1,2,1,2,1,0,2,0
818,3,3,2,2,2,1,4,0
819,2,1,1,2,1,1,2,0
820,2,3,2,3,3,1,4,0
821,1,1,1,2,1,1,3,0
822,1,2,2,2,2,1,4,0
823,2,1,1,3,1,1,2,0
824,3,3,3,2,2,0,1,0
825,3,3,2,3,1,0,3,0
826,2,1,2,2,2,1,3,0
827,2,2,2,3,2,1,4,0
828,3,3,2,2,3,1,3,0
829,2,2,2,1,1,0,3,0
830,2,2,3,3,3,1,3,0
831,2,2,1,2,2,1,4,0
832,3,3,2,2,2,0,4,0
833,1,2,1,2,2,0,2,0
834,2,3,2,2,1,0,4,0
835,2,3,1,3,2,0,1,0
836,3,3,2,3,3,0,3,0
837,1,1,2,1,1,1,2,0
838,3,3,1,2,1,0,4,0
839,3,3,1,2,1,1,4,0
840,2,1,1,3,2,1,2,0
841,3,3,2,2,2,1,3,0
842,2,3,1,2,2,1,2,0
843,3,2,1,1,2,1,3,0
844,2,3,3,3,2,1,3,0
845,2,3,3,2,1,0,3,0
846,2,3,2,2,3,1,4,0
847,2,1,1,1,1,1,3,0
848,2,2,2,1,1,0,3,0
849,3,3,3,3,3,1,3,0
850,2,1,2,3,2,1,2,0
851,2,3,1,3,2,0,1,0
852,2,3,1,3,2,0,1,0
853,3,3,2,2,1,1,2,0
854,1,2,1,2,1,0,3,0
855,3,3,2,3,2,0,3,0
856,3,3,2,3,2,1,2,0
857,1,2,1,2,1,0,3,0
858,3,2,1,1,1,0,2,0
859,2,2,1,3,2,0,2,0
860,3,3,2,3,2,1,2,0
861,3,2,2,3,1,0,3,0
862,2,3,2,2,1,1,2,0
863,3,3,2,3,2,1,3,0
864,2,2,1,1,1,0,2,0
865,3,3,3,3,2,1,4,0
866,3,3,2,3,2,1,2,0
867,3,3,2,2,2,1,4,0
868,2,2,1,2,1,0,3,0
869,2,3,2,3,3,0,3,0
870,2,3,1,3,2,1,4,0
871,2,2,1,2,1,1,3,0
872,1,1,1,1,1,1,2,0
873,2,2,2,1,1,1,2,0
874,3,1,1,2,1,0,4,0
875,2,3,1,2,1,1,2,0
876,2,3,2,2,2,1,4,0
877,3,2,2,3,2,1,2,0
878,3,3,3,3,2,1,2,0
879,3,2,2,3,2,0,3,0
880,2,2,2,3,1,1,3,0
881,2,1,1,2,1,1,1,0
882,2,3,3,3,2,1,2,0
883,3,2,2,2,1,1,1,0
884,3,2,1,2,3,0,3,0
885,1,2,1,3,2,1,3,0
886,2,1,3,2,3,1,3,0
887,2,2,1,2,1,0,3,0
888,2,3,1,2,1,1,2,0
889,3,3,2,3,3,1,4,0
890,2,3,3,2,2,0,4,0
891,2,2,1,1,2,0,4,0
892,3,3,2,2,2,0,2,0
893,2,2,2,3,1,0,2,0
894,2,3,2,3,2,1,1,0
895,3,2,1,2,1,1,2,0
896,3,3,1,3,2,1,4,0
897,2,3,2,3,1,1,4,0
898,3,2,2,1,2,0,3,0
899,3,3,2,1,1,1,2,0
900,1,3,2,3,2,0,4,0
901,1,3,2,1,1,1,2,0
902,3,2,3,3,2,1,1,0
903,3,3,1,2,1,0,1,0
904,2,3,3,3,2,1,3,0
905,3,3,3,2,3,1,3,0
906,3,3,1,2,1,1,4,0
907,3,3,1,2,1,0,1,0
908,2,3,3,2,2,1,4,0
909,3,3,2,3,1,0,2,0
910,2,2,2,2,1,1,3,0
911,3,3,2,2,3,0,2,0
912,3,3,2,2,2,0,4,0
913,3,3,2,2,1,1,4,0
914,2,2,2,3,1,1,1,0
915,3,2,1,2,1,1,4,0
916,3,3,2,3,1,1,3,0
917,3,3,2,2,1,1,4,0
918,2,1,1,2,1,1,1,0
919,1,3,1,1,1,1,4,0
920,1,3,1,1,1,1,4,0
921,3,3,2,3,3,0,3,0
922,2,2,2,3,2,1,4,0
923,2,2,1,2,1,0,3,0
924,3,1,1,1,1,0,1,0
925,2,3,3,2,3,0,4,0
926,2,3,1,1,1,1,3,0
927,2,2,1,2,2,0,2,0
928,2,2,1,2,1,0,4,0
929,3,2,2,2,1,1,1,0
930,1,3,2,1,1,1,3,0
931,2,2,2,2,1,1,2,0
932,2,2,2,3,1,1,4,0
933,3,3,2,3,1,1,3,0
934,3,2,2,2,2,1,2,0
935,3,3,1,2,2,1,3,0
936,2,2,2,1,1,1,2,0
937,2,3,3,3,2,0,4,0
938,3,3,2,3,1,0,3,0
939,3,3,3,3,2,0,2,0
940,3,2,1,3,2,1,2,0
941,3,3,2,3,2,1,4,0
942,2,3,2,2,2,0,4,0
943,2,3,2,2,2,1,3,0
944,3,3,1,3,2,1,2,0
945,3,2,2,2,2,1,4,0
946,3,3,3,2,3,0,4,0
947,3,3,1,2,1,0,2,0
948,2,3,2,2,1,0,4,0
949,1,3,1,2,2,0,2,0
950,3,2,3,3,2,0,2,0
951,2,3,1,3,1,1,4,0
952,3,3,2,2,1,0,2,0
953,2,3,3,2,3,0,3,0
954,2,3,2,3,2,0,2,0
955,3,2,2,2,1,1,2,0
956,2,2,1,2,2,1,3,0
957,3,3,2,2,2,0,3,0
958,3,2,2,3,1,0,2,0
959,3,3,3,3,3,1,4,0
960,2,2,2,2,1,0,2,0
961,3,2,1,2,1,1,2,0
962,2,2,1,2,1,1,3,0
963,3,1,2,2,2,1,2,0
964,2,2,2,1,1,1,2,0
965,2,2,2,3,2,1,2,0
966,2,2,2,2,1,1,2,0
967,2,2,1,3,1,1,2,0
968,2,2,1,3,1,1,2,0
969,2,3,1,3,1,1,2,0
970,3,3,2,3,2,1,3,0
971,2,2,1,3,2,1,1,0
972,2,2,1,3,2,1,2,0
973,1,1,2,2,1,1,3,0
974,3,3,1,3,1,1,3,0
975,2,2,1,1,2,0,2,0
976,1,1,2,2,1,1,3,0
977,3,3,2,2,1,1,2,0
978,2,2,3,2,2,1,2,0
979,3,3,3,3,3,0,2,0
980,3,3,3,3,2,1,2,0
981,3,3,1,2,1,0,2,0
982,3,3,3,1,3,1,1,0
983,2,3,2,2,2,1,3,0
984,2,3,1,2,1,1,2,0
985,3,3,3,2,3,0,4,0
986,2,3,2,2,3,1,4,0
987,2,3,2,2,3,0,4,0
988,2,2,1,1,1,0,3,0
989,3,3,3,2,3,1,2,0
990,2,2,2,1,1,1,2,0
991,3,3,2,2,1,0,4,0
992,3,3,2,3,2,1,1,0
993,2,2,1,1,1,0,2,0
994,3,1,1,2,2,1,1,0
995,3,1,1,2,2,1,1,0
996,2,2,2,2,2,1,3,0
997,2,3,2,3,1,1,4,0
998,1,2,2,2,2,1,2,0
999,3,3,2,3,2,0,4,0
1000,2,3,3,2,3,1,2,0
1001,3,3,1,2,1,1,4,0
1002,2,2,1,3,1,1,3,0
1003,2,2,2,3,1,1,3,0
1004,2,1,1,1,1,1,3,0
1005,3,3,3,3,2,1,1,0
1006,3,3,3,3,2,1,1,0
1007,3,3,3,3,2,1,1,0
1008,3,3,3,2,2,1,3,0
1009,3,2,1,3,1,1,1,0
1010,2,3,3,2,2,0,2,0
1011,2,3,3,2,2,0,2,0
1012,3,3,2,3,2,0,2,0
1013,3,3,2,3,2,1,2,0
1014,3,3,3,3,2,1,1,0
1015,3,3,2,2,1,0,2,0
1016,2,3,2,2,2,1,4,0
1017,2,2,1,3,2,1,4,0
1018,2,3,2,2,2,1,4,0
1019,3,3,1,2,1,0,2,0
1020,1,2,1,1,1,0,3,0
1021,3,3,3,3,2,1,4,0
1022,3,3,3,3,2,1,4,0
1023,3,3,2,2,2,0,2,0
1024,3,3,2,3,2,1,4,0
1025,3,3,2,2,2,1,3,0
1026,2,3,2,3,2,0,4,0
1027,3,3,2,2,2,1,4,0
1028,1,2,3,1,2,0,2,0
1029,1,2,1,2,1,1,2,0
1030,3,3,2,3,2,1,4,0
1031,3,2,2,3,1,1,2,0
1032,1,3,2,2,2,0,4,0
1033,2,3,1,2,2,1,2,0
1034,2,1,1,2,1,1,2,0
1035,3,2,3,3,3,0,1,0
1036,3,2,1,3,1,1,4,0
1037,2,2,2,2,1,1,2,0
1038,2,2,1,3,2,1,4,0
1039,1,3,3,2,2,0,4,0
1040,2,1,1,1,2,1,3,0
1041,2,3,2,3,2,1,4,0
1042,2,3,2,2,1,0,1,0
1043,2,2,1,2,1,0,2,0
1044,3,2,2,3,1,1,2,0
1045,2,2,3,3,1,0,3,0
1046,2,2,3,3,2,1,3,0
1047,2,2,1,2,1,1,3,0
1048,3,2,1,3,3,1,2,0
1049,3,3,3,3,2,1,2,0
1050,3,3,2,3,3,0,4,0
1051,2,2,2,2,1,0,4,0
1052,3,3,1,2,2,0,4,0
1053,1,2,1,3,2,1,2,0
1054,2,2,2,3,3,0,3,0
1055,3,3,2,3,3,0,2,0
1056,2,3,1,3,1,1,1,0
1057,3,3,3,2,3,0,4,0
1058,2,2,1,3,1,0,2,0
1059,3,3,2,3,2,1,3,0
1060,2,1,2,2,2,0,3,0
1061,2,3,3,3,3,1,3,0
1062,2,2,2,3,2,1,2,0
1063,2,3,2,3,1,1,4,0
1064,2,1,2,2,2,1,3,0
1065,2,3,2,3,3,1,4,0
1066,2,1,1,1,1,1,3,0
1067,2,2,2,2,2,1,2,0
1068,2,2,2,2,2,1,1,0
1069,1,2,1,1,1,0,3,0
1070,2,1,1,2,1,1,3,0
1071,3,2,3,3,3,0,4,0
1072,3,2,3,3,2,1,2,0
1073,2,3,3,2,2,0,4,0
1074,2,2,2,2,1,1,2,0
1075,2,2,2,1,2,0,3,0
1076,3,3,1,3,1,0,2,0
1077,3,3,2,3,2,1,2,0
1078,3,3,2,1,1,0,3,0
1079,3,2,1,2,1,1,1,0
1080,3,3,2,3,2,0,3,0
1081,3,3,3,3,3,1,4,0
1082,3,2,1,3,1,1,3,0
1083,2,3,3,3,3,1,3,0
1084,2,2,1,2,1,1,2,0
1085,2,2,1,2,1,1,2,0
1086,3,3,1,3,2,0,4,0
1087,3,1,3,2,3,1,4,0
1088,3,1,3,1,3,1,4,0
1089,3,2,2,3,2,1,2,0
1090,3,2,3,3,3,0,2,0
1091,3,3,3,3,3,1,1,0
1092,2,2,1,3,2,1,4,0
1093,3,2,1,2,2,1,3,0
1094,3,3,2,3,3,1,3,0
1095,2,1,2,2,2,1,3,0
1096,3,3,2,2,2,0,3,0
1097,2,2,2,2,3,1,3,0
1098,2,3,2,2,2,0,4,0
1099,2,2,2,2,2,1,2,0
1100,2,3,1,2,1,1,2,0
1101,2,2,3,2,2,1,1,0
1102,2,3,3,3,1,0,2,0
1103,2,2,2,1,1,1,2,0
1104,2,2,1,3,1,0,2,0
1105,3,3,2,2,1,1,2,0
1106,3,3,2,2,2,0,3,0
1107,2,3,1,1,1,0,2,0
1108,1,2,2,2,2,1,3,0
1109,1,3,2,3,3,1,4,0
1110,3,3,2,2,1,1,3,0
1111,2,3,2,2,1,1,2,0
1112,2,2,2,2,1,1,3,0
1113,2,3,1,1,1,0,2,0
1114,1,2,2,3,2,1,4,0
1115,2,2,1,2,1,1,2,0
1116,2,2,2,2,1,1,2,0
1117,3,3,2,3,2,0,1,0
1118,3,2,2,3,2,1,3,0
1119,3,3,2,3,2,0,1,0
1120,3,2,1,2,1,1,2,0
1121,2,1,1,1,1,1,2,0
1122,2,2,1,1,1,1,2,0
1123,3,3,2,2,1,1,2,0
1124,3,2,1,3,2,1,3,0
1125,2,2,3,2,2,0,2,0
1126,3,3,3,2,3,0,3,0
1127,3,3,2,3,2,0,1,0
1128,2,2,1,2,1,0,4,0
1129,3,2,3,2,1,1,1,0
1130,2,2,1,1,1,1,2,0
1131,2,1,1,2,2,1,3,0
1132,2,3,1,1,1,0,3,0
1133,2,1,1,1,1,0,4,0
1134,3,2,2,3,1,1,2,0
1135,2,1,2,2,3,1,3,0
1136,2,1,1,1,1,0,3,0
1137,3,3,1,3,2,1,3,0
1138,3,3,1,3,2,1,3,0
1139,2,3,2,2,1,0,2,0
1140,1,2,2,2,3,0,1,0
1141,3,3,2,3,3,1,4,0
1142,3,3,2,3,3,1,4,0
1143,3,3,2,3,3,1,4,0
1144,3,3,2,3,3,1,4,0
1145,3,3,2,3,3,1,4,0
1146,3,3,1,3,1,1,3,0
1147,2,3,2,2,3,0,2,0
1148,2,3,1,1,1,1,4,0
1149,3,3,3,3,2,0,1,0
1150,2,3,3,3,3,1,4,0
1151,2,3,1,1,1,1,1,0
1152,2,2,1,2,1,1,4,0
1153,2,1,1,1,1,1,1,0
1154,3,3,2,3,2,0,1,0
1155,3,3,3,2,3,0,3,0
1156,1,2,1,2,1,0,2,0
1157,2,2,3,2,1,1,2,0
1158,2,2,1,1,1,0,2,0
1159,3,3,3,3,2,0,4,0
1160,3,2,2,3,2,1,2,0
1161,2,3,2,3,2,1,2,0
1162,2,3,2,3,2,1,2,0
1163,2,3,2,3,2,1,2,0
1164,2,2,1,2,1,1,2,0
1165,2,1,1,1,1,0,4,0
1166,2,3,2,3,1,1,2,0
1167,2,3,2,3,1,1,2,0
1168,1,3,2,3,1,1,3,0
1169,3,1,1,1,1,1,2,0
1170,3,3,2,2,2,0,4,0
1171,2,3,3,1,3,0,3,0
1172,1,3,2,2,2,1,1,0
1173,1,3,2,2,2,1,1,0
1174,2,3,3,3,3,0,3,0
1175,3,2,3,2,3,0,3,0
1176,3,1,2,1,2,0,3,0
1177,3,3,1,3,1,0,2,0
1178,1,3,2,1,1,0,2,0
1179,2,2,3,3,3,0,3,0
1180,2,2,3,3,3,0,3,0
1181,2,2,3,3,3,0,3,0
1182,2,3,3,2,3,1,4,0
1183,3,2,1,3,2,1,4,0
1184,3,3,3,3,3,1,4,0
1185,2,2,1,2,1,1,1,0
1186,3,1,2,1,2,0,3,0
1187,3,3,1,3,1,0,2,0
1188,2,1,2,3,2,1,4,0
1189,2,2,1,2,1,0,4,0
1190,2,3,2,2,2,0,2,0
1191,3,3,3,3,3,1,4,0
1192,3,3,2,3,2,0,2,0
1193,2,2,2,3,2,1,1,0
1194,2,2,1,3,1,1,2,0
1195,1,3,2,2,1,1,1,0
1196,2,2,3,2,3,1,2,0
1197,2,2,2,2,2,1,2,0
1198,3,2,2,3,1,0,2,0
1199,3,2,2,1,1,0,3,0
1200,3,2,1,2,1,1,3,0
1201,3,3,3,3,1,1,3,0
1202,2,2,2,2,1,1,1,0
1203,1,1,1,1,1,1,4,0
1204,1,1,1,1,1,1,4,0
1205,3,2,1,2,1,1,4,0
1206,3,3,3,3,2,1,1,0
1207,3,2,2,3,2,1,3,0
1208,3,2,2,3,2,1,3,0
1209,3,3,3,3,2,1,3,0
1210,3,3,1,3,2,1,4,0
1211,2,3,2,3,2,1,2,0
1212,3,2,1,2,2,1,3,0
1213,3,3,2,2,1,1,2,0
1214,1,2,2,2,1,0,4,0
1215,3,3,2,3,3,1,3,0
1216,3,2,2,2,3,1,2,0
1217,3,3,2,3,2,1,4,0
1218,3,3,3,3,3,1,4,0
1219,2,3,3,3,3,0,3,0
1220,3,3,3,3,3,0,3,0
1221,2,2,2,2,2,1,3,0
1222,3,3,3,3,2,1,2,0
1223,2,3,2,2,1,0,4,0
1224,2,3,3,3,2,0,2,0
1225,2,2,2,3,2,1,2,0
1226,3,2,1,1,1,1,2,0
1227,2,2,2,2,2,1,2,0
1228,3,3,1,2,2,0,2,0
1229,2,2,1,2,1,0,1,0
1230,3,2,2,3,2,1,2,0
1231,2,3,2,2,3,0,4,0
1232,2,2,1,2,1,1,2,0
1233,2,2,1,2,2,1,2,0
1234,2,3,2,3,2,1,3,0
1235,2,3,2,2,2,0,2,0
1236,3,2,1,1,2,0,2,0
1237,2,2,2,2,2,1,1,0
1238,2,3,2,3,1,0,1,0
1239,1,2,2,2,1,1,2,0
1240,2,1,1,2,1,1,4,0
1241,2,1,2,1,1,1,2,0
1242,3,3,3,3,2,1,2,0
1243,3,2,3,2,1,0,2,0
1244,1,2,2,1,1,0,4,0
1245,3,3,2,3,2,0,2,0
1246,3,1,2,2,1,0,2,0
1247,2,3,2,3,2,0,3,0
1248,2,2,1,2,1,1,2,0
1249,3,2,2,2,2,1,2,0
1250,3,3,2,3,2,1,3,0
1251,1,2,1,2,2,0,2,0
1252,2,1,2,3,2,1,2,0
1253,3,2,3,2,2,1,2,0
1254,3,2,3,3,2,0,1,0
1255,3,3,2,3,2,1,3,0
1256,2,2,1,1,1,1,4,0
1257,3,3,2,2,2,1,2,0
1258,3,3,3,3,2,1,4,0
1259,3,3,2,2,1,1,3,0
1260,3,3,2,3,2,1,3,0
1261,1,2,1,2,1,1,2,0
1262,3,3,3,3,2,1,1,0
1263,3,3,3,3,2,1,1,0
1264,3,3,3,3,2,1,1,0
1265,3,3,1,2,1,1,4,0
1266,2,2,2,3,1,0,1,0
1267,2,2,1,2,2,1,2,0
1268,2,1,1,2,1,1,3,0
1269,2,2,1,2,2,0,4,0
1270,3,3,2,2,1,1,4,0
1271,3,1,2,3,2,1,3,0
1272,3,1,2,3,3,1,3,0
1273,3,3,3,3,3,1,3,0
1274,3,2,1,2,1,1,3,0
1275,2,3,1,2,1,1,4,0
1276,3,2,2,3,2,1,3,0
1277,2,2,2,2,2,0,1,0
1278,2,2,2,1,2,1,2,0
1279,2,2,2,1,2,1,2,0
1280,3,2,2,2,2,1,3,0
1281,2,2,2,1,2,1,2,0
1282,2,2,2,1,2,1,2,0
1283,2,2,2,1,2,1,2,0
1284,2,2,2,1,2,1,2,0
1285,2,2,2,1,2,1,2,0
1286,2,2,2,1,2,1,2,0
1287,2,2,2,1,2,1,2,0
1288,2,2,2,1,2,1,2,0
1289,2,2,2,1,2,1,2,0
1290,2,2,2,1,2,1,2,0
1291,2,2,2,1,2,1,2,0
1292,2,2,2,1,2,1,2,0
1293,2,2,2,1,2,1,2,0
1294,2,2,2,1,2,1,2,0
1295,2,2,2,1,2,1,2,0
1296,2,2,2,1,2,1,2,0
1297,2,2,2,1,2,1,2,0
1298,2,2,2,1,2,1,2,0
1299,2,2,2,1,2,1,2,0
1300,2,2,2,1,2,1,2,0
1301,2,2,2,1,2,1,2,0
1302,2,2,2,1,2,1,2,0
1303,2,2,2,1,2,1,2,0
1304,2,2,2,1,2,1,2,0
1305,2,2,2,1,2,1,2,0
1306,2,2,2,1,2,1,2,0
1307,2,2,1,2,1,1,2,0
1308,2,2,1,3,1,1,2,0
1309,2,2,2,2,2,1,2,0
1310,2,3,3,2,1,0,3,0
1311,3,3,3,3,2,0,4,0
1312,3,3,2,2,1,0,2,0
1313,2,2,1,2,2,1,4,0
1314,2,2,2,1,2,1,2,0
1315,2,2,2,1,2,1,2,0
1316,2,2,2,1,2,1,2,0
1317,2,2,2,1,2,1,2,0
1318,2,2,2,1,2,1,2,0
1319,2,2,2,1,2,1,2,0
1320,2,2,2,1,2,1,2,0
1321,2,2,2,1,2,1,2,0
1322,2,2,2,1,2,1,2,0
1323,2,2,2,1,2,1,2,0
1324,2,2,2,1,2,1,2,0
1325,3,3,2,3,1,1,3,0
1326,3,2,2,2,1,1,2,0
1327,3,2,2,3,2,1,2,0
1328,3,3,3,3,3,0,3,0
1329,3,2,2,2,2,1,4,0
1330,3,2,2,2,2,1,4,0
1331,3,2,3,3,3,0,3,0
1332,2,3,3,3,3,0,4,0
1333,3,2,2,3,2,0,1,0
1334,2,3,2,3,1,1,3,0
1335,2,2,1,2,1,0,2,0
1336,2,2,2,1,2,1,2,0
1337,2,2,2,2,2,0,2,0
1338,2,3,1,2,1,0,4,0
1339,3,3,2,3,3,1,3,0
1340,3,3,3,2,2,1,4,0
1341,2,2,2,1,2,1,2,0
1342,2,2,2,1,2,1,2,0
1343,2,2,2,1,2,1,2,0
1344,1,2,2,2,3,1,2,0
1345,3,3,1,1,1,0,2,0
1346,2,2,1,1,1,0,2,0
1347,2,3,2,2,2,1,1,0
1348,2,3,2,2,2,1,2,0
1349,1,3,2,3,2,1,3,0
1350,3,3,1,2,1,1,3,0
1351,2,3,2,2,2,1,4,0
1352,3,2,2,2,2,1,1,0
1353,3,2,2,3,2,1,3,0
1354,2,1,1,2,1,1,2,0
1355,3,3,2,2,3,1,2,0
1356,3,2,3,2,1,1,2,0
1357,1,2,2,3,3,0,3,0
1358,3,3,2,1,2,1,2,0
1359,2,3,3,2,2,1,2,0
1360,1,2,3,3,3,1,3,0
1361,2,3,1,2,2,0,3,0
1362,3,2,3,2,2,1,4,0
1363,1,2,2,2,3,1,2,0
1364,2,2,1,1,2,1,2,0
1365,3,3,3,3,3,1,3,0
1366,1,2,2,2,2,1,4,0
1367,3,3,2,2,2,0,4,0
1368,2,2,2,3,1,1,1,0
1369,3,1,2,2,1,0,2,0
1370,2,2,1,2,1,1,3,0
1371,2,3,3,2,2,1,1,0
1372,3,3,1,3,1,1,3,0
1373,2,2,2,1,1,1,2,0
1374,2,2,2,1,1,1,2,0
1375,2,2,2,2,2,0,2,0
1376,2,2,2,2,2,0,2,0
1377,3,2,2,3,3,1,2,0
1378,1,2,1,3,2,0,4,0
1379,3,3,3,3,3,1,4,0
1380,3,2,1,3,1,1,1,0
1381,2,1,1,1,1,1,1,0
1382,2,1,1,1,1,1,1,0
1383,1,2,3,2,2,1,4,0
1384,2,2,1,2,1,1,3,0
1385,2,2,1,2,2,0,3,0
1386,3,2,1,2,1,1,4,0
1387,2,3,2,3,1,0,3,0
1388,1,2,1,2,1,1,4,0
1389,2,3,1,2,2,1,4,0
1390,2,2,2,3,3,1,2,0
1391,3,3,3,3,3,1,3,0
1392,3,3,2,3,1,0,1,0
1393,2,3,1,2,3,1,4,0
1394,3,3,1,1,1,0,4,0
1395,3,3,2,3,1,1,2,0
1396,2,2,2,2,1,1,4,0
1397,3,2,3,3,3,0,2,0
1398,3,2,3,3,3,0,2,0
1399,3,2,3,3,2,0,2,0
1400,3,2,1,1,2,0,2,0
1401,3,3,2,3,1,0,1,0
1402,2,3,2,3,3,0,2,0
1403,2,2,2,2,2,0,4,0
1404,1,3,2,3,2,0,2,0
1405,2,2,1,2,1,0,2,0
1406,1,3,2,1,2,1,4,0
1407,3,2,2,3,2,1,2,0
1408,3,2,2,2,2,1,1,0
1409,3,2,2,2,2,1,1,0
1410,3,2,2,2,3,1,2,0
1411,3,2,2,2,3,1,2,0
1412,3,2,2,2,3,1,2,0
1413,3,2,2,1,2,0,2,0
1414,2,2,2,3,2,1,3,0
1415,3,3,2,3,2,1,3,0
1416,2,3,2,2,2,0,4,0
1417,3,2,2,2,3,0,3,0
1418,2,1,2,2,2,0,2,0
1419,3,3,3,3,3,1,3,0
1420,2,1,2,2,2,0,2,0
1421,1,2,2,2,2,1,2,0
1422,2,2,1,2,3,1,4,0
1423,3,3,2,3,2,1,3,0
1424,2,2,2,3,2,1,4,0
1425,3,1,1,2,1,1,2,0
1426,2,2,1,1,1,0,2,0
1427,2,3,1,2,1,1,2,0
1428,3,3,2,2,2,1,3,0
1429,2,3,2,3,2,0,3,0
1430,3,3,3,2,2,1,3,0
1431,2,2,1,2,1,1,3,0
1432,2,3,3,2,2,1,3,0
1433,3,2,3,3,1,0,2,0
1434,2,2,1,2,1,1,2,0
1435,2,2,1,2,1,1,2,0
1436,3,2,1,2,2,1,2,0
1437,3,3,3,3,2,0,3,0
1438,2,3,1,1,2,0,4,0
1439,1,2,2,2,2,0,3,0
1440,3,3,1,3,2,1,2,0
1441,3,3,2,2,2,1,3,0
1442,1,3,2,3,2,1,3,0
1443,2,1,1,2,2,1,3,0
1444,2,2,2,3,3,1,3,0
1445,1,3,1,2,1,0,4,0
1446,3,2,1,1,1,1,3,0
1447,3,2,2,2,1,1,2,0
1448,3,2,2,2,1,1,2,0
1449,2,3,3,2,1,1,1,0
1450,2,3,3,3,2,1,2,0
1451,2,3,3,3,2,1,2,0
1452,3,1,2,2,2,0,2,0
1453,2,2,2,2,2,1,2,0
1454,3,2,3,3,3,0,3,0
1455,3,1,2,2,2,1,2,0
1456,2,1,1,2,1,0,3,0
1457,3,2,3,3,2,1,2,0
1458,1,1,1,2,1,1,2,0
1459,2,2,3,2,3,1,1,0
1460,3,3,1,2,1,0,1,0
1461,2,1,1,2,2,1,3,0
1462,2,3,2,2,3,0,2,0
1463,1,1,1,2,1,1,2,0
1464,1,2,1,1,2,1,2,0
1465,2,3,2,2,2,0,2,0
1466,2,2,1,2,1,0,4,0
1467,3,3,2,1,2,1,4,0
1468,2,3,2,3,3,1,2,0
1469,2,2,1,2,2,1,3,0
1470,2,1,1,1,1,1,1,0
1471,2,1,1,3,1,1,1,0
1472,1,1,1,2,1,1,2,0
1473,3,3,1,1,2,1,4,0
1474,2,2,1,1,1,1,2,0
1475,2,3,2,2,2,0,2,0
1476,3,2,3,3,2,1,2,0
1477,3,2,1,1,1,0,3,0
1478,3,2,3,3,3,1,4,0
1479,2,2,2,2,1,0,2,0
1480,3,3,2,3,3,1,1,0
1481,3,1,2,3,2,0,1,0
1482,3,2,1,3,2,1,4,0
1483,3,2,3,3,2,1,2,0
1484,3,2,2,1,1,1,3,0
1485,2,3,2,2,3,1,3,0
1486,2,3,2,2,2,0,2,0
1487,3,3,3,3,3,1,4,0
1488,2,2,1,1,2,0,3,0
1489,2,2,1,2,2,0,1,0
1490,2,2,1,2,1,0,1,0
1491,2,2,1,2,1,0,2,0
1492,3,3,2,3,3,1,3,0
1493,2,2,1,2,1,0,2,0
1494,2,3,2,2,1,1,3,0
1495,3,3,2,2,1,1,3,0
1496,3,2,3,2,1,0,2,0
1497,2,3,2,3,2,0,2,0
1498,2,3,2,2,1,1,2,0
1499,2,1,1,2,2,1,2,0
1500,1,1,2,2,1,1,2,0
1501,2,3,2,2,2,0,3,0
1502,2,3,1,3,1,1,2,0
1503,3,3,1,3,1,0,2,0
1504,3,3,2,2,2,1,4,0
1505,2,2,2,2,1,0,2,0
1506,2,2,1,2,1,1,2,0
1507,2,3,1,1,1,0,2,0
1508,2,2,2,3,2,0,2,0
1509,2,3,2,3,3,0,2,0
1510,2,2,2,2,2,1,4,0
1511,1,2,1,2,1,1,2,0
1512,1,2,1,2,1,1,2,0
1513,2,2,2,3,1,0,1,0
1514,1,2,2,2,2,1,4,0
1515,2,2,3,2,2,1,1,0
1516,2,2,3,3,2,1,3,0
